DATE,CPALTT01INM659N
1975-07-01,4.17536534479723
1975-08-01,0
1975-09-01,-4.47180816586335
1975-10-01,-5.62378797729004
1975-11-01,-4.83976455175038
1975-12-01,-6.17529880443494
1976-01-01,-8.56573705205541
1976-02-01,-10.7261825452875
1976-03-01,-10.9238031020948
1976-04-01,-10.5227882035703
1976-05-01,-11.2582781456815
1976-06-01,-11.2871287127615
1976-07-01,-8.35003340053246
1976-08-01,-7.1476736350275
1976-09-01,-5.35956580685472
1976-10-01,-3.83561643814133
1976-11-01,-2.88659793779604
1976-12-01,0
1977-01-01,2.97748729166147
1977-02-01,6.86567164224262
1977-03-01,9.08402725201374
1977-04-01,8.31460674191248
1977-05-01,9.62686567195122
1977-06-01,9.97023809447523
1977-07-01,9.40233236181011
1977-08-01,9.65867828626387
1977-09-01,9.6057347662927
1977-10-01,8.54700854693822
1977-11-01,7.85562632651885
1977-12-01,7.85562632651885
1978-01-01,5.85331452756518
1978-02-01,3.21229050225755
1978-03-01,2.91464260967997
1978-04-01,2.83540802181153
1978-05-01,1.56569094596299
1978-06-01,2.16508795678093
1978-07-01,1.53231179188403
1978-08-01,1.258278145612
1978-09-01,1.50425114498277
1978-10-01,3.083989501467
1978-11-01,3.083989501467
1978-12-01,1.5091863521483
1979-01-01,2.19853431048998
1979-02-01,2.84167794354147
1979-03-01,3.43897505055453
1979-04-01,4.7074646939141
1979-05-01,4.9597855232355
1979-06-01,5.56291390731887
1979-07-01,7.0209973757975
1979-08-01,8.76389797260833
1979-09-01,8.05412371106288
1979-10-01,7.320178230555
1979-11-01,8.21133036306922
1979-12-01,11.7000646407224
1980-01-01,11.734028682717
1980-02-01,12.1052631579675
1980-03-01,12.3207301171952
1980-04-01,11.239563262455
1980-05-01,12.7075351207796
1980-06-01,11.8569636141138
1980-07-01,11.5879828324632
1980-08-01,10.2826217684723
1980-09-01,10.7334525941519
1980-10-01,11.2099644126806
1980-11-01,11.6470588230577
1980-12-01,9.08564814859346
1981-01-01,10.7351225205166
1981-02-01,13.3215962438511
1981-03-01,12.5943122461762
1981-04-01,13.8568129335506
1981-05-01,13.314447592159
1981-06-01,13.7408861466104
1981-07-01,13.4615384612277
1981-08-01,14.3402399123977
1981-09-01,13.4087237481222
1981-10-01,13.3333333334454
1981-11-01,12.4341412013053
1981-12-01,12.7320954905713
1982-01-01,11.6965226553714
1982-02-01,9.58052822376083
1982-03-01,8.81443298961677
1982-04-01,7.50507099349886
1982-05-01,6.70000000004936
1982-06-01,7.051282051043
1982-07-01,6.9249394675929
1982-08-01,7.48688602751647
1982-09-01,7.26495726491678
1982-10-01,6.72941176446911
1982-11-01,7.35707591413628
1982-12-01,8.04705882346056
1983-01-01,7.83018867935044
1983-02-01,9.16824196624141
1983-03-01,9.85315016564075
1983-04-01,10.7075471701163
1983-05-01,12.7928772258083
1983-06-01,13.4039613085607
1983-07-01,13.1793478259609
1983-08-01,12.5110913932468
1983-09-01,13.2802124830299
1983-10-01,13.6243386246829
1983-11-01,13.0947184631822
1983-12-01,12.4564459930585
1984-01-01,13.7795275592378
1984-02-01,12.1645021641996
1984-03-01,11.1254851232412
1984-04-01,10.0127822752818
1984-05-01,7.85209804773278
1984-06-01,7.67668562135727
1984-07-01,8.12324929971046
1984-08-01,6.74290220815453
1984-09-01,6.33059788998163
1984-10-01,6.13116026371755
1984-11-01,6.05943651129517
1984-12-01,5.18977536795609
1985-01-01,4.42137639377189
1985-02-01,4.28406020859429
1985-03-01,5.0446255332734
1985-04-01,6.27420604158413
1985-05-01,6.7411402155622
1985-06-01,5.58279894388788
1985-07-01,5.14433752766746
1985-08-01,5.46730698199667
1985-09-01,5.0716648290431
1985-10-01,5.55758683729308
1985-11-01,5.89519650631738
1985-12-01,7.14285714266378
1986-01-01,6.95876288651919
1986-02-01,8.21613619535414
1986-03-01,8.86590321381797
1986-04-01,8.23615160375021
1986-05-01,8.51678094551933
1986-06-01,8.57449088951576
1986-07-01,8.62372404102002
1986-08-01,8.72154115596277
1986-09-01,9.23399790150907
1986-10-01,9.59473501890285
1986-11-01,9.82817869419256
1986-12-01,9.20962199318469
1987-01-01,9.39759036138653
1987-02-01,8.37893296871744
1987-03-01,7.53308449302251
1987-04-01,7.47474747469245
1987-05-01,7.98137678742359
1987-06-01,8.68706811429129
1987-07-01,8.3603370057309
1987-08-01,9.53608247404192
1987-09-01,10.1825168108135
1987-10-01,9.48166877379357
1987-11-01,9.10513141419925
1987-12-01,9.31403398379935
1988-01-01,9.43989930782434
1988-02-01,9.18270747861257
1988-03-01,9.75071000304574
1988-04-01,10.4010025063782
1988-05-01,9.6704650447966
1988-06-01,9.35513169869682
1988-07-01,9.80861244005914
1988-08-01,8.67647058840838
1988-09-01,8.19529206604052
1988-10-01,9.75750577367116
1988-11-01,9.68644872569449
1988-12-01,8.7862272001862
1989-01-01,8.00652863329064
1989-02-01,8.56841230823971
1989-03-01,8.66111365546798
1989-04-01,7.88876276943471
1989-05-01,8.04641769528786
1989-06-01,7.15114621235512
1989-07-01,6.64031414293641
1989-08-01,7.2088029622091
1989-09-01,7.62552252466335
1989-10-01,5.38922155680023
1989-11-01,4.76190476195707
1989-12-01,5.42168674689419
1990-01-01,5.45454545445902
1990-02-01,6.06060606066536
1990-03-01,6.62650602401269
1990-04-01,7.78443113766171
1990-05-01,7.69230769224469
1990-06-01,8.82352941199617
1990-07-01,9.88372093047273
1990-08-01,9.1954022989481
1990-09-01,8.52272727268556
1990-10-01,10.7954545454367
1990-11-01,12.5000000001311
1990-12-01,13.7142857141486
1991-01-01,16.0919540231592
1991-02-01,15.428571428582
1991-03-01,13.5593220337613
1991-04-01,12.2222222223475
1991-05-01,12.0879120880346
1991-06-01,12.9729729728368
1991-07-01,13.2275132275042
1991-08-01,14.2105263158061
1991-09-01,15.7068062828932
1991-10-01,14.3589743591272
1991-11-01,13.6363636363742
1991-12-01,13.0653266333021
1992-01-01,12.8712871286021
1992-02-01,13.3663366336713
1992-03-01,13.9303482588503
1992-04-01,14.3564356435813
1992-05-01,14.7058823528481
1992-06-01,12.9186602870993
1992-07-01,13.08411214943
1992-08-01,11.5207373271929
1992-09-01,9.95475113110649
1992-10-01,9.41704035872862
1992-11-01,8.44444444441984
1992-12-01,7.99999999986878
1993-01-01,5.70175438592142
1993-02-01,5.24017467233514
1993-03-01,6.1135371177579
1993-04-01,6.0606060604608
1993-05-01,5.12820512825568
1993-06-01,5.93220338988848
1993-07-01,4.54545454540255
1993-08-01,5.78512396699728
1993-09-01,6.58436213998645
1993-10-01,7.37704918039762
1993-11-01,8.60655737703602
1993-12-01,8.64197530863727
1994-01-01,9.1286307054903
1994-02-01,9.95850622417125
1994-03-01,9.87654320997965
1994-04-01,9.7959183674484
1994-05-01,10.5691056909685
1994-06-01,10.8000000000074
1994-07-01,11.0671936760003
1994-08-01,10.9374999999184
1994-09-01,11.1969111969318
1994-10-01,10.305343511277
1994-11-01,9.81132075463683
1994-12-01,9.4696969697089
1995-01-01,9.88593155885534
1995-02-01,9.81132075463683
1995-03-01,9.73782771527557
1995-04-01,9.66542750921336
1995-05-01,10.2941176471636
1995-06-01,10.469314079435
1995-07-01,11.3879003558105
1995-08-01,10.9154929577716
1995-09-01,10.0694444444611
1995-10-01,10.3806228374779
1995-11-01,10.3092783506217
1995-12-01,9.68858131497942
1996-01-01,8.99653979248087
1996-02-01,8.59106529210547
1996-03-01,8.8737201366096
1996-04-01,9.830508474598
1996-05-01,9.33333333326566
1996-06-01,8.82352941176912
1996-07-01,8.3067092651079
1996-08-01,8.88888888882708
1996-09-01,8.51735015773652
1996-10-01,8.46394984326743
1996-11-01,8.72274143295959
1996-12-01,10.4100946372497
1997-01-01,11.1111111111437
1997-02-01,10.759493670996
1997-03-01,10.0313479623321
1997-04-01,9.25925925935157
1997-05-01,7.31707317080376
1997-06-01,6.60660660652758
1997-07-01,5.60471976413705
1997-08-01,4.66472303211701
1997-09-01,4.9418604650956
1997-10-01,5.49132947975338
1997-11-01,4.87106017190198
1997-12-01,6.28571428564047
1998-01-01,9.71428571424353
1998-02-01,9.14285714280969
1998-03-01,8.26210826212398
1998-04-01,8.19209039535946
1998-05-01,10.5113636362635
1998-06-01,12.3943661971739
1998-07-01,14.8044692736833
1998-08-01,15.0417827298215
1998-09-01,16.3434903046741
1998-10-01,18.6301369862252
1998-11-01,19.6721311476133
1998-12-01,15.3225806452513
1999-01-01,9.37499999996996
1999-02-01,8.63874345552046
1999-03-01,8.94736842101814
1999-04-01,8.35509138389754
1999-05-01,7.71208226228855
1999-06-01,5.26315789473075
1999-07-01,3.16301703160423
1999-08-01,3.14769975784327
1999-09-01,2.14285714293325
1999-10-01,0.923787528877711
1999-11-01,0
1999-12-01,0.466200466097199
2000-01-01,2.6190476190186
2000-02-01,3.61445783130388
2000-03-01,4.83091787444457
2000-04-01,5.54216867469557
2000-05-01,5.01193317421619
2000-06-01,5.23809523814703
2000-07-01,4.95283018867333
2000-08-01,3.99061032862324
2000-09-01,3.4965034964817
2000-10-01,2.7459954233685
2000-11-01,2.73972602742325
2000-12-01,3.48027842236269
2001-01-01,3.2482598608219
2001-02-01,3.02325581392903
2001-03-01,2.53456221195267
2001-04-01,2.28310502285273
2001-05-01,2.49999999997116
2001-06-01,3.39366515835074
2001-07-01,4.04494382026454
2001-08-01,5.19187358916409
2001-09-01,4.72972972972202
2001-10-01,4.23162583517923
2001-11-01,4.88888888883149
2001-12-01,5.15695067264202
2002-01-01,4.9438202247678
2002-02-01,5.19187358916409
2002-03-01,5.16853932584176
2002-04-01,4.68749999999193
2002-05-01,4.65631929045976
2002-06-01,4.15754923412506
2002-07-01,3.88768898481838
2002-08-01,3.86266094424425
2002-09-01,4.30107526875854
2002-10-01,4.0598290598198
2002-11-01,3.60169491524056
2002-12-01,3.19829424305107
2003-01-01,3.4261241969355
2003-02-01,3.86266094424425
2003-03-01,4.0598290598198
2003-04-01,5.11727078886205
2003-05-01,4.66101694919809
2003-06-01,4.41176470587666
2003-07-01,4.15800415804602
2003-08-01,3.09917355370088
2003-09-01,2.88659793817313
2003-10-01,3.2854209445912
2003-11-01,3.06748466255989
2003-12-01,3.71900826440295
2004-01-01,4.34782608695236
2004-02-01,4.13223140490274
2004-03-01,3.49075975358078
2004-04-01,2.23123732249034
2004-05-01,2.83400809709908
2004-06-01,3.01810865189446
2004-07-01,3.19361277448198
2004-08-01,4.60921843687227
2004-09-01,4.80961923852365
2004-10-01,4.57256461232421
2004-11-01,4.1666666667544
2004-12-01,3.78486055785312
2005-01-01,4.36507936512332
2005-02-01,4.1666666667544
2005-03-01,4.1666666667544
2005-04-01,4.96031746032165
2005-05-01,3.74015748030691
2005-06-01,3.32031249998786
2005-07-01,4.0618955512507
2005-08-01,3.44827586210249
2005-09-01,3.63288718928209
2005-10-01,4.18250950574378
2005-11-01,5.33333333329466
2005-12-01,5.56621880989975
2006-01-01,4.37262357414281
2006-02-01,4.57142857138286
2006-03-01,4.57142857138286
2006-04-01,4.65282521329934
2006-05-01,5.9254062156599
2006-06-01,7.26914584363182
2006-07-01,6.33219830680745
2006-08-01,5.93837535011187
2006-09-01,6.39864802006164
2006-10-01,6.91743850820689
2006-11-01,5.95073472426204
2006-12-01,6.52864782280826
2007-01-01,6.72268907563026
2007-02-01,7.56302521008405
2007-03-01,6.72268907563026
2007-04-01,6.66666666666667
2007-05-01,6.61157024793389
2007-06-01,5.69105691056912
2007-07-01,6.45161290322581
2007-08-01,7.25806451612903
2007-09-01,6.40000000000001
2007-10-01,5.51181102362206
2007-11-01,5.51181102362206
2007-12-01,5.51181102362206
2008-01-01,5.51181102362206
2008-02-01,5.46875
2008-03-01,7.8740157480315
2008-04-01,7.81249999999998
2008-05-01,7.75193798449612
2008-06-01,7.69230769230767
2008-07-01,8.33333333333332
2008-08-01,9.02255639097744
2008-09-01,9.77443609022556
2008-10-01,10.4477611940298
2008-11-01,10.4477611940298
2008-12-01,9.70149253731341
2009-01-01,10.4477611940298
2009-02-01,9.62962962962962
2009-03-01,8.02919708029196
2009-04-01,8.69565217391306
2009-05-01,8.63309352517988
2009-06-01,9.2857142857143
2009-07-01,11.8881118881119
2009-08-01,11.7241379310345
2009-09-01,11.6438356164383
2009-10-01,11.4864864864865
2009-11-01,13.5135135135135
2009-12-01,14.9659863945578
2010-01-01,16.2162162162162
2010-02-01,14.8648648648649
2010-03-01,14.8648648648649
2010-04-01,13.3333333333333
2010-05-01,13.9072847682119
2010-06-01,13.7254901960784
2010-07-01,11.25
2010-08-01,9.87654320987653
2010-09-01,9.81595092024541
2010-10-01,9.69696969696971
2010-11-01,8.33333333333333
2010-12-01,9.46745562130178
2011-01-01,9.30232558139534
2011-02-01,8.82352941176471
2011-03-01,8.82352941176471
2011-04-01,9.41176470588236
2011-05-01,8.72093023255814
2011-06-01,8.62068965517242
2011-07-01,8.42696629213484
2011-08-01,8.98876404494381
2011-09-01,10.0558659217877
2011-10-01,9.39226519337016
2011-11-01,9.34065934065934
2011-12-01,6.48648648648649
2012-01-01,5.31914893617021
2012-02-01,7.56756756756756
2012-03-01,8.64864864864864
2012-04-01,10.2150537634408
2012-05-01,10.1604278074866
2012-06-01,10.0529100529101
2012-07-01,9.84455958549223
2012-08-01,10.3092783505155
2012-09-01,9.13705583756345
2012-10-01,9.5959595959596
2012-11-01,9.54773869346736
2012-12-01,11.1675126903553
2013-01-01,11.6161616161616
2013-02-01,12.0603015075377
2013-03-01,11.4427860696518
2013-04-01,10.2439024390244
2013-05-01,10.6796116504854
2013-06-01,11.0576923076923
2013-07-01,10.8490566037736
2013-08-01,10.7476635514019
2013-09-01,10.6976744186046
2013-10-01,11.0599078341014
2013-11-01,11.4678899082569
2013-12-01,9.13242009132421
2014-01-01,7.23981900452489
2014-02-01,6.72645739910313
2014-03-01,6.69642857142857
2014-04-01,7.07964601769912
2014-05-01,7.01754385964913
2014-06-01,6.49350649350648
2014-07-01,7.23404255319148
2014-08-01,6.75105485232067
2014-09-01,6.30252100840336
2014-10-01,4.97925311203319
2014-11-01,4.11522633744854
2014-12-01,5.85774058577404
2015-01-01,7.17299578059071
2015-02-01,6.30252100840336
2015-03-01,6.27615062761505
2015-04-01,5.78512396694216
2015-05-01,5.73770491803278
2015-06-01,6.09756097560976
2015-07-01,4.36507936507935
2015-08-01,4.34782608695654
2015-09-01,5.13833992094862
2015-10-01,6.32411067193676
2015-11-01,6.71936758893282
2015-12-01,6.32411067193676
2016-01-01,5.90551181102362
2016-02-01,5.53359683794466
2016-03-01,5.51181102362206
2016-04-01,5.85937499999999
2016-05-01,6.5891472868217
2016-06-01,6.13026819923372
2016-07-01,6.46387832699619
2016-08-01,5.30303030303029
2016-09-01,4.13533834586466
2016-10-01,3.34572490706319
2016-11-01,2.59259259259259
2016-12-01,2.23048327137546
2017-01-01,1.85873605947956
2017-02-01,2.62172284644196
2017-03-01,2.61194029850745
2017-04-01,2.21402214022141
2017-05-01,1.09090909090909
2017-06-01,1.08303249097472
2017-07-01,1.7857142857143
2017-08-01,2.5179856115108
2017-09-01,2.88808664259928
2017-10-01,3.23741007194245
2017-11-01,3.971119133574
2017-12-01,4.0
2018-01-01,5.10948905109488
2018-02-01,4.74452554744525
2018-03-01,4.36363636363637
2018-04-01,3.971119133574
2018-05-01,3.95683453237411
2018-06-01,3.92857142857145
2018-07-01,5.61403508771929
2018-08-01,5.61403508771929
2018-09-01,5.61403508771929
2018-10-01,5.22648083623695
2018-11-01,4.86111111111113
2018-12-01,5.24475524475525
2019-01-01,6.59722222222222
2019-02-01,6.96864111498257
2019-03-01,7.66550522648084
2019-04-01,8.33333333333334
2019-05-01,8.65051903114187
2019-06-01,8.59106529209622
2019-07-01,5.98006644518273
2019-08-01,6.31229235880399
2019-09-01,6.97674418604652
2019-10-01,7.61589403973509
2019-11-01,8.6092715231788
2019-12-01,9.6345514950166
2020-01-01,7.49185667752442
2020-02-01,6.84039087947884
2020-03-01,5.50161812297734
2020-04-01,5.44871794871795
2020-05-01,5.09554140127387
2020-06-01,5.06329113924049
2020-07-01,5.32915360501567
2020-08-01,5.62499999999999
2020-09-01,5.63657440535821
2020-10-01,5.90216235377526
2020-11-01,5.28478700685624
2020-12-01,3.68663594470047
2021-01-01,3.1629660661919
2021-02-01,4.49449252557041
2021-03-01,5.66565830765316
2021-04-01,5.13985965010576
2021-05-01,5.25764558022623
2021-06-01,5.57784131919384
2021-07-01,5.26387974544656
2021-08-01,4.8114416600769
2021-09-01,4.4030482641829
2021-10-01,4.51882845188285
2021-11-01,4.837364470392
2021-12-01,5.55555555555556
2022-01-01,5.83756345177663
2022-02-01,5.04201680672269
2022-03-01,5.35117056856188
2022-04-01,6.32805995004164
2022-05-01,6.96517412935324
2022-06-01,6.16269515201312
2022-07-01,5.78175895765474
2022-08-01,5.85365853658535
2022-09-01,6.48824006488241
2022-10-01,6.08486789431544
2022-11-01,5.40970564836912
2022-12-01,5.5023923444976
2023-01-01,6.15507593924862
2023-02-01,6.16
2023-03-01,5.79365079365079
2023-04-01,5.09005481597494
2023-05-01,4.41860465116279
2023-06-01,5.57275541795668
